"","STU_ID","Attrition_Y_N","Grades","MAP.Score","Number_Absent","Number_Disc_Incidents","days_enrolled","weeks_enrolled","months_enrolled","years_enrolled","Miles_Distance_House_School"
"1296",2054,1,88.8333333333333,75.25,58,1,1162,166,38,3.18,0.993042276
"1297",2055,0,98,56.75,64,1,1440,205.71,47,3.95,4.103269703
"1298",2056,1,94.25,81.25,0,1,811,115.86,27,2.22,5.534790382
"1299",2057,1,71.5,39.25,133,7,1162,166,38,3.18,2.647795786
"1300",2058,1,66.7,7,18,7,1205,172.14,40,3.3,3.519274876
"1301",2059,0,79.5,47,8,1,1440,205.71,47,3.95,2.737631051
"1302",2060,1,81.1666666666667,23.25,9,1,1246,178,41,3.41,2.737631051
"1303",2061,0,94.5,51.5,5,1,1440,205.71,47,3.95,1.682244095
"1304",2062,0,93.5,15.75,75,1,1440,205.71,47,3.95,6.537024621
"1305",2063,0,97.5,18.25,11,1,1440,205.71,47,3.95,7.99304936
"1306",2064,1,89,45.5,0,1,871,124.43,29,2.39,2.7468387
"1307",2065,0,98,67.25,7,1,1440,205.71,47,3.95,4.829895133
"1308",2066,1,83.9166666666667,23.75,24,1,1198,171.14,39,3.28,8.766947509
"1309",2067,1,88.5833333333333,39,0,1,447,63.86,15,1.22,6.992527766
"1310",2068,0,77.3333333333333,12.25,157,7,1440,205.71,47,3.95,2.077506411
"1311",2069,0,97.5,46.5,54,7,1440,205.71,47,3.95,4.378749728
"1312",2070,1,71,11,50,9,1277,182.43,42,3.5,2.470823928
"1313",2071,0,74,11,18,1,1440,205.71,47,3.95,3.625340781
"1314",2072,0,98,37,7,1,1440,205.71,47,3.95,1.878350418
"1315",2073,1,0,27.75,0,1,93,13.29,3,0.25,4.002368746
"1316",2074,0,94,60.25,13,1,1440,205.71,47,3.95,5.388965632
"1317",2075,0,90,89,39,1,1440,205.71,47,3.95,3.318069959
"1318",2076,1,90.75,43.5,0,1,447,63.86,15,1.22,2.126228323
"1319",2077,0,98,85,67,1,1440,205.71,47,3.95,8.345558639
"1320",2078,0,98,73.25,9,1,1440,205.71,47,3.95,3.302371508
"1321",2079,0,89,55.25,8,1,1440,205.71,47,3.95,3.302371508
"1322",2080,1,0,55.25,0,1,83,11.86,3,0.23,7.083595607
"1323",2081,1,85.25,26.25,0,1,447,63.86,15,1.22,0.621277512
"1324",2082,1,85.5,46.75,0,1,234,33.43,8,0.64,3.101349215
"1325",2083,1,88.5833333333333,54.33,0,1,625,89.29,21,1.71,1.952957923
"1326",2084,0,94.5,72.25,3,1,1440,205.71,47,3.95,1.388228458
"1327",2085,0,94,48,2,1,1440,205.71,47,3.95,4.559552312
"1328",2086,0,84,66.25,10,1,1440,205.71,47,3.95,4.559552312
"1329",2087,0,98,35.25,7,1,1440,205.71,47,3.95,4.307358175
"1330",2088,0,72.5,53.25,11,1,1440,205.71,47,3.95,1.106864847
"1331",2089,0,0,53.25,0,1,1440,205.71,47,3.95,1.106864847
"1332",2090,1,84.5,47,5,1,1161,165.86,38,3.18,8.590362072
"1333",2091,1,82.5,23.67,0,1,811,115.86,27,2.22,8.590362072
"1334",2092,1,90.375,14.25,0,1,811,115.86,27,2.22,5.665705541
"1335",2093,0,96,68.25,27,1,1440,205.71,47,3.95,7.727756425
"1336",2094,0,91.5,83.75,19,1,1440,205.71,47,3.95,7.727756425
"1337",2095,0,98,47.5,11,1,1440,205.71,47,3.95,2.751984122
"1338",2096,0,72,24,1,3,1440,205.71,47,3.95,4.652785414
"1339",2097,0,82.75,57.75,5,3,1440,205.71,47,3.95,2.560685734
"1340",2098,0,81.125,41,40,2,1440,205.71,47,3.95,1.676708503
"1341",2099,1,85.25,35,0,2,234,33.43,8,0.64,3.079699526
"1342",2100,0,78,15.25,37,2,1440,205.71,47,3.95,6.416032475
"1343",2101,1,98,41,13,2,1161,165.86,38,3.18,2.095804949
"1344",2102,1,82.4166666666667,19.25,0,2,447,63.86,15,1.22,2.206133857
"1345",2103,1,79.5833333333333,13.5,0,2,447,63.86,15,1.22,0.441044132
"1346",2104,1,100,79.75,2,2,1281,183,42,3.51,6.439597746
"1347",2105,0,79.9166666666667,31.25,28,2,1440,205.71,47,3.95,5.704234037
"1348",2106,0,91.5,48.75,6,2,1440,205.71,47,3.95,5.704234037
"1349",2107,0,98,93.25,5,2,1440,205.71,47,3.95,2.152695649
"1350",2108,1,92,91.5,0,2,447,63.86,15,1.22,5.096551813
"1351",2109,1,88,68,1,2,1231,175.86,40,3.37,1.355008797
"1352",2110,0,77.2,39.5,28,2,1440,205.71,47,3.95,1.208422108
"1353",2111,1,80,68.75,0,2,1161,165.86,38,3.18,3.503667608
"1354",2112,0,79.5,17.5,96,4,1440,205.71,47,3.95,4.053129935
"1355",2113,1,90.5833333333333,78,0,4,447,63.86,15,1.22,5.684827983
"1356",2114,1,75.75,7.25,0,4,629,89.86,21,1.72,6.125795592
"1357",2115,0,97.5,32.75,2,4,1440,205.71,47,3.95,3.57210242
"1358",2116,0,0,32.75,0,4,1440,205.71,47,3.95,3.57210242
"1359",2117,0,98,75,5,4,1440,205.71,47,3.95,6.006689492
"1360",2118,1,0,75,0,4,83,11.86,3,0.23,4.996316293
"1361",2119,0,98,40.75,22,4,1440,205.71,47,3.95,1.482634374
"1362",2120,1,98,64,36,1,1162,166,38,3.18,5.924141232
"1363",2121,0,98,42.75,9,1,1440,205.71,47,3.95,4.335585168
"1364",2122,0,72.5,1.75,5,1,1440,205.71,47,3.95,5.901808468
"1365",2123,0,80.9,45.75,2,2,1440,205.71,47,3.95,4.243740955
"1366",2124,1,82.5,76.75,0,2,1161,165.86,38,3.18,3.92658441
"1367",2125,0,84,26.25,2,2,1440,205.71,47,3.95,1.016486531
"1368",2126,1,94.75,87.25,0,2,447,63.86,15,1.22,5.096551813
"1369",2127,0,70.4166666666667,29,57,1,1440,205.71,47,3.95,7.99304936
"1370",2128,0,83.2857142857143,27,33,1,1440,205.71,47,3.95,1.705838813
"1371",2129,0,86.2142857142857,68,36,1,1440,205.71,47,3.95,1.208422108
"1372",2130,1,76.5,65.33,38,1,1281,183,42,3.51,6.439597746
"1373",2131,1,87.3333333333333,65.5,0,1,811,115.86,27,2.22,1.054600878
"1374",2132,0,81.5,6,52,1,1440,205.71,47,3.95,4.121718681
"1375",2133,1,0,6,0,1,83,11.86,3,0.23,3.061670149
"1376",2134,0,81.3333333333333,48.25,8,2,1440,205.71,47,3.95,3.007022686
"1377",2135,1,91.1666666666667,37.25,0,2,811,115.86,27,2.22,2.014357799
"1378",2136,1,82.6428571428571,37.25,221,1,1161,165.86,38,3.18,2.737631051
"1379",2137,1,0,37.25,0,1,83,11.86,3,0.23,7.956911701
"1380",2138,1,0,37.25,0,1,141,20.14,5,0.39,0.791250328
"1381",2139,1,75.875,37.25,0,1,944,134.86,31,2.59,3.463465138
"1382",2140,0,0,37.25,0,1,1440,205.71,47,3.95,3.463465138
"1383",2141,0,88.9166666666667,37.25,68,1,1440,205.71,47,3.95,1.780367893
"1384",2142,0,91.5,37.25,0,1,1440,205.71,47,3.95,1.780367893
"1385",2143,0,100,37.25,79,1,1440,205.71,47,3.95,4.762913325
"1386",2144,1,82.5,37.25,0,1,811,115.86,27,2.22,2.698913112
"1387",2145,0,91,37.25,53,1,1440,205.71,47,3.95,6.142713695
"1388",2146,1,0,37.25,0,1,83,11.86,3,0.23,0.978063916
"1389",2147,0,85.0714285714286,37.25,39,1,1440,205.71,47,3.95,6.731193052
"1390",2148,0,88.4166666666667,73.25,18,1,1440,205.71,47,3.95,7.273750368
"1391",2149,0,88.5,73.25,0,1,1440,205.71,47,3.95,2.822264637
"1392",2150,1,82.3333333333333,27.25,82,1,1162,166,38,3.18,0.129327446
"1393",2151,1,85,67,23,1,1203,171.86,40,3.3,2.319170243
"1394",2152,0,95,67,118,1,1440,205.71,47,3.95,2.822264637
"1395",2153,0,0,67,0,1,1440,205.71,47,3.95,2.822264637
"1396",2154,0,79.8333333333333,18.5,1,1,1440,205.71,47,3.95,4.694873084
"1397",2155,0,94,18.5,126,1,1440,205.71,47,3.95,4.607992274
"1398",2156,1,91.6666666666667,36.75,0,1,239,34.14,8,0.65,3.055982203
"1399",2157,0,78.8333333333333,25.75,9,1,1440,205.71,47,3.95,1.560338444
"1400",2158,1,0,39,0,1,84,12,3,0.23,3.207569428
"1401",2159,0,90.5,39,0,1,1440,205.71,47,3.95,3.482413
"1402",2160,0,89.4166666666667,85.75,151,1,1440,205.71,47,3.95,5.918484961
"1403",2161,1,0,85.75,0,1,92,13.14,3,0.25,1.135010169
"1404",2162,1,93.5,47.25,23,1,1169,167,38,3.2,1.866932426
"1405",2163,1,0,47.25,0,1,83,11.86,3,0.23,4.975965425
"1406",2164,1,85.6666666666667,12.25,0,1,293,41.86,10,0.8,15.81015217
"1407",2165,0,85.5,35.75,121,2,1440,205.71,47,3.95,0.951744318
"1408",2166,0,98,81.75,10,2,1440,205.71,47,3.95,3.96958803
"1409",2167,1,89,56.25,0,2,835,119.29,27,2.29,1.764988386
"1410",2168,0,82.8333333333333,34,39,1,1440,205.71,47,3.95,5.482555489
"1411",2169,0,89.1,84.5,5,1,1440,205.71,47,3.95,5.921797498
"1412",2170,0,0,84.5,0,1,1440,205.71,47,3.95,5.921797498
"1413",2171,0,88.3,68.5,11,2,1440,205.71,47,3.95,1.010991754
"1414",2172,0,76.4166666666667,16,23,1,1440,205.71,47,3.95,2.872411471
"1415",2173,0,83.0714285714286,16,93,1,1440,205.71,47,3.95,4.509787049
"1416",2174,0,0,16,0,1,1440,205.71,47,3.95,4.509787049
"1417",2175,1,83.6875,16,0,1,447,63.86,15,1.22,13.22487139
"1418",2176,1,0,16,0,1,447,63.86,15,1.22,4.200252116
"1419",2177,0,81.5,6,1,1,1440,205.71,47,3.95,1.362301419
"1420",2178,1,84.0833333333333,23.75,25,2,1161,165.86,38,3.18,1.628138125
"1421",2179,1,82.3333333333333,23.75,59,2,1161,165.86,38,3.18,2.560685734
"1422",2180,0,0,23.75,0,2,1440,205.71,47,3.95,2.560685734
"1423",2181,1,87.8571428571429,51,0,2,1161,165.86,38,3.18,4.165719409
"1424",2182,1,88.25,51,0,2,447,63.86,15,1.22,5.511379666
"1425",2183,1,88.9,41.5,2,2,1161,165.86,38,3.18,0.953913267
"1426",2184,1,93.7857142857143,52,18,2,1213,173.29,40,3.32,10.88850365
"1427",2185,0,75.5,52,52,2,1440,205.71,47,3.95,0.6718769
"1428",2186,1,74.3333333333333,2.33,0,7,925,132.14,30,2.53,0.27540251
"1429",2187,0,76.4,33,4,1,1440,205.71,47,3.95,8.174564936
"1430",2188,1,88.2142857142857,59,0,1,1161,165.86,38,3.18,2.114353165
"1431",2189,0,0,59,0,1,1440,205.71,47,3.95,2.114353165
"1432",2190,1,0,59,0,1,83,11.86,3,0.23,2.312596325
"1433",2191,0,78,46.5,4,1,1440,205.71,47,3.95,6.613670429
"1434",2192,0,92.8333333333333,64.25,18,1,1440,205.71,47,3.95,2.044856293
"1435",2193,0,69.5,64.25,0,1,1440,205.71,47,3.95,3.477851391
"1436",2194,0,90.7,86.5,0,1,1440,205.71,47,3.95,0.616992804
"1437",2195,1,83.8333333333333,34,0,1,811,115.86,27,2.22,7.328711623
"1438",2196,1,0,34,0,1,447,63.86,15,1.22,1.790631667
"1439",2197,1,96.1666666666667,63,4,1,1253,179,41,3.43,1.622113919
"1440",2198,0,86.8,79.5,33,1,1440,205.71,47,3.95,6.247865973
"1441",2199,1,0,79.5,0,1,177,25.29,6,0.48,4.973798831
"1442",2200,1,0,42.25,0,1,114,16.29,4,0.31,9.619182507
"1443",2201,0,76.9,3,0,1,1440,205.71,47,3.95,3.365622524
"1444",2202,0,83.5833333333333,20.25,5,1,1440,205.71,47,3.95,1.342871921
"1445",2203,1,82.8333333333333,60,0,1,825,117.86,27,2.26,0.97537466
"1446",2204,1,86.25,95.5,0,1,920,131.43,30,2.52,9.87399682
"1447",2205,1,70.8333333333333,18,0,4,857,122.43,28,2.35,1.238295183
"1448",2206,0,85.5,45.5,17,4,1440,205.71,47,3.95,4.645471352
"1449",2207,0,81.2,31,8,4,1440,205.71,47,3.95,4.955736314
"1450",2208,0,72.75,37.25,112,4,1440,205.71,47,3.95,7.824766874
"1451",2209,1,0,37.25,0,4,98,14,3,0.27,7.108775563
"1452",2210,0,85.5,59.5,12,4,1440,205.71,47,3.95,3.691043663
"1453",2211,0,80.1,20,16,4,1440,205.71,47,3.95,4.829569845
"1454",2212,0,82.3,33,8,4,1440,205.71,47,3.95,5.4835764
"1455",2213,1,78.25,62.5,0,4,626,89.43,21,1.72,2.761069796
"1456",2214,1,80.5,13,0,4,1031,147.29,34,2.82,6.149616328
"1457",2215,0,77,13.5,8,4,1440,205.71,47,3.95,6.048783174
"1458",2216,1,0,13.5,0,4,83,11.86,3,0.23,3.622653349
"1459",2217,1,89.25,77.5,0,4,811,115.86,27,2.22,6.799981189
"1460",2218,0,76.4,11,14,4,1440,205.71,47,3.95,3.177876981
"1461",2219,1,0,11,0,4,83,11.86,3,0.23,3.133573448
"1462",2220,0,90.6,61,7,4,1440,205.71,47,3.95,0.822596581
"1463",2221,0,85.8333333333333,59.5,13,4,1440,205.71,47,3.95,8.121438088
"1464",2222,1,83.5,38,5,4,1161,165.86,38,3.18,5.30926416
"1465",2223,0,83.4166666666667,57.75,56,4,1440,205.71,47,3.95,2.222936977
"1466",2224,0,86.9,54.5,5,4,1440,205.71,47,3.95,5.509410319
"1467",2225,0,78,63.5,43,4,1440,205.71,47,3.95,7.975321072
"1468",2226,1,64.6666666666667,12,0,4,581,83,19,1.59,1.010991754
"1469",2227,0,0,12,0,4,1440,205.71,47,3.95,1.010991754
"1470",2228,1,88,81.75,11,4,1170,167.14,38,3.21,1.188888422
"1471",2229,0,88.1,55.5,0,4,1440,205.71,47,3.95,3.856516891
"1472",2230,1,88.5,48.5,0,4,447,63.86,15,1.22,1.498988862
"1473",2231,1,0,48.5,0,4,83,11.86,3,0.23,3.778356037
"1474",2232,1,72.2,41.5,0,4,367,52.43,12,1.01,1.234937049
"1475",2233,0,78.4,22,4,4,1440,205.71,47,3.95,1.667488672
"1476",2234,1,74.1666666666667,51,0,4,335,47.86,11,0.92,3.051557625
"1477",2235,1,78,6.75,0,4,367,52.43,12,1.01,1.234937049
"1478",2236,0,77.8,8.5,1,4,1440,205.71,47,3.95,9.160427563
"1479",2237,0,98,68.25,57,4,1440,205.71,47,3.95,2.6545482
"1480",2238,0,90.1428571428571,68.25,0,4,1440,205.71,47,3.95,4.762913325
"1481",2239,0,88.2,77,25,4,1440,205.71,47,3.95,2.345202883
"1482",2240,1,91,63.5,0,4,1259,179.86,41,3.45,3.32809927
"1483",2241,1,86.3333333333333,52,0,4,811,115.86,27,2.22,2.014328753
"1484",2242,0,86.5,13,0,4,1440,205.71,47,3.95,1.365323851
"1485",2243,0,89.8,88.5,31,4,1440,205.71,47,3.95,4.207859707
"1486",2244,1,74.7142857142857,88.5,110,4,1319,188.43,43,3.61,1.534707961
"1487",2245,0,80.6,2.5,20,4,1440,205.71,47,3.95,12.72368298
"1488",2246,0,82.7,45,17,4,1440,205.71,47,3.95,5.186073483
"1489",2247,0,73.75,42.25,206,3,1440,205.71,47,3.95,1.534707961
"1490",2248,0,85.8,48.5,0,3,1440,205.71,47,3.95,5.397310431
"1491",2249,1,0,48.5,0,1,98,14,3,0.27,0.98107863
"1492",2250,0,87.4,82,0,1,1440,205.71,47,3.95,11.05532975
"1493",2251,0,79.5,25.75,28,1,1440,205.71,47,3.95,6.104464508
"1494",2252,1,0,25.75,0,1,447,63.86,15,1.22,2.213906556
"1495",2253,1,98,74,31,1,1168,166.86,38,3.2,2.684783358
"1496",2254,1,90,48.5,0,1,811,115.86,27,2.22,2.014328753
"1497",2255,0,82.1,9.5,19,1,1440,205.71,47,3.95,5.792102939
"1498",2256,0,80.1,29,5,1,1440,205.71,47,3.95,4.94624124
"1499",2257,1,84.75,54.5,27,1,1164,166.29,38,3.19,2.11104454
"1500",2258,0,79.7,62,38,1,1440,205.71,47,3.95,4.997909793
"1501",2259,1,90.3333333333333,48.5,14,1,1161,165.86,38,3.18,1.022918441
"1502",2260,1,80.1666666666667,35.5,101,2,1163,166.14,38,3.19,0.927189597
"1503",2261,1,74.9166666666667,15.5,0,2,447,63.86,15,1.22,4.097131336
"1504",2262,1,86.7,91.5,0,2,1161,165.86,38,3.18,5.861174195
"1505",2263,1,82.8333333333333,11.75,0,2,447,63.86,15,1.22,4.97684584
"1506",2264,1,0,11.75,0,2,99,14.14,3,0.27,5.240156278
"1507",2265,0,98,66,14,1,1440,205.71,47,3.95,11.68262229
"1508",2266,1,77.75,21.5,0,1,447,63.86,15,1.22,1.863082337
"1509",2267,0,79.5833333333333,20,14,1,1440,205.71,47,3.95,1.863082337
"1510",2268,0,89.8,66,13,1,1440,205.71,47,3.95,1.375317684
"1511",2269,1,91.3333333333333,55.5,0,1,1049,149.86,34,2.87,3.726131881
"1512",2270,0,84.9,33,0,1,1440,205.71,47,3.95,2.721814147
"1513",2271,0,90.7,81.5,5,1,1440,205.71,47,3.95,1.036882847
"1514",2272,0,80.6,19.5,6,1,1440,205.71,47,3.95,1.802616396
"1515",2273,1,87.7857142857143,15.5,0,1,1161,165.86,38,3.18,4.028399678
"1516",2274,1,0,15.5,0,1,447,63.86,15,1.22,5.182088399
"1517",2275,0,79.75,27.5,0,1,1440,205.71,47,3.95,0.979634941
"1518",2276,1,96.7142857142857,58,0,1,1182,168.86,39,3.24,4.638674303
"1519",2277,0,80.8,37,0,1,1440,205.71,47,3.95,4.508706337
"1520",2278,0,91.1666666666667,79.25,19,1,1440,205.71,47,3.95,6.254549971
"1521",2279,0,81.7,16.5,5,1,1440,205.71,47,3.95,3.01678895
"1522",2280,0,0,16.5,0,1,1440,205.71,47,3.95,3.01678895
"1523",2281,1,83.5,19.75,0,1,447,63.86,15,1.22,3.570550917
"1524",2282,0,82,16.5,20,1,1440,205.71,47,3.95,4.104728835
"1525",2283,0,85.0833333333333,54,23,1,1440,205.71,47,3.95,2.676192323
"1526",2284,0,73,27.25,38,1,1440,205.71,47,3.95,3.387151541
"1527",2285,1,79.2,10.25,0,1,447,63.86,15,1.22,3.781824264
"1528",2286,0,98,76.5,5,1,1440,205.71,47,3.95,5.911380614
"1529",2287,1,89.4,51,0,1,174,24.86,6,0.48,2.051648881
"1530",2288,0,98,52.5,37,1,1440,205.71,47,3.95,0.797653349
"1531",2289,0,97.5,55.75,17,1,1440,205.71,47,3.95,8.096530739
"1532",2290,0,0,55.75,0,1,1440,205.71,47,3.95,8.096530739
"1533",2291,0,77.9,51,2,1,1440,205.71,47,3.95,1.446471394
"1534",2292,1,86.5714285714286,48.5,0,1,1161,165.86,38,3.18,4.028399678
"1535",2293,0,97.5,39,22,1,1440,205.71,47,3.95,4.107750856
"1536",2294,1,87,17.25,5,1,1329,189.86,44,3.64,3.362289348
"1537",2295,0,76.6,20,6,1,1440,205.71,47,3.95,2.136218524
"1538",2296,0,78.5,46.75,4,1,1440,205.71,47,3.95,5.252350435
"1539",2297,0,85.1,33,5,1,1440,205.71,47,3.95,10.6968387
"1540",2298,1,0,33,0,1,83,11.86,3,0.23,3.123950822
"1541",2299,1,87.5,33.25,0,1,231,33,8,0.63,3.643963436
"1542",2300,0,86.5,37.5,6,1,1440,205.71,47,3.95,2.658907534
"1543",2301,1,79.2,21.75,0,1,811,115.86,27,2.22,2.768829164
"1544",2302,1,0,12,0,1,86,12.29,3,0.24,3.158252163
"1545",2303,0,90.3,81,10,1,1440,205.71,47,3.95,7.419968645
"1546",2304,0,92.9,92.5,12,1,1440,205.71,47,3.95,8.789218054
"1547",2305,0,97.5,10.75,7,1,1440,205.71,47,3.95,2.037109826
"1548",2306,0,89.3,60,10,1,1440,205.71,47,3.95,6.669608351
"1549",2307,1,77.1,19,0,1,447,63.86,15,1.22,2.948491263
"1550",2308,1,86.4,39.25,0,1,447,63.86,15,1.22,2.948491263
"1551",2309,0,84.5,9,2,1,1440,205.71,47,3.95,4.0261593
"1552",2310,0,96,58.5,1,2,1440,205.71,47,3.95,1.002725436
"1553",2311,0,97.5,46.5,12,2,1440,205.71,47,3.95,0.572872789
"1554",2312,0,84.3,3,0,2,1440,205.71,47,3.95,10.58651727
"1555",2313,1,86.4285714285714,9.5,6,2,1190,170,39,3.26,3.978062135
"1556",2314,0,97.5,74,18,2,1440,205.71,47,3.95,5.886233824
"1557",2315,1,68.0833333333333,10,0,2,812,116,27,2.22,10.00681702
"1558",2316,0,89.1666666666667,1,13,2,1440,205.71,47,3.95,2.694952682
"1559",2317,1,83.1,28,40,2,1162,166,38,3.18,9.472753035
"1560",2318,0,85.3,8.5,24,2,1440,205.71,47,3.95,5.217769661
"1561",2319,0,89.25,14.25,72,5,1440,205.71,47,3.95,7.74134149
"1562",2320,0,83.4,4.5,7,5,1440,205.71,47,3.95,3.676789611
"1563",2321,1,68.5,35,61,1,1161,165.86,38,3.18,1.105252316
"1564",2322,0,82.25,72.5,38,3,1440,205.71,47,3.95,1.322805649
"1565",2323,0,86.8,58,2,3,1440,205.71,47,3.95,5.227459591
"1566",2324,0,88.5,35.25,5,3,1440,205.71,47,3.95,3.437712755
"1567",2325,0,85.5,28,10,1,1440,205.71,47,3.95,5.576580143
"1568",2326,1,0,28,0,1,98,14,3,0.27,7.260911427
"1569",2327,0,85.9166666666667,70.75,21,1,1440,205.71,47,3.95,3.226098426
"1570",2328,0,89.1,68.5,14,1,1440,205.71,47,3.95,11.82662997
"1571",2329,0,79.5,29.25,10,1,1440,205.71,47,3.95,2.360442096
"1572",2330,0,78.2,21,2,1,1440,205.71,47,3.95,6.793156763
"1573",2331,0,87.0833333333333,46.5,68,1,1440,205.71,47,3.95,1.069572215
"1574",2332,0,88.1,73,48,1,1440,205.71,47,3.95,NA
"1575",2333,1,97.9166666666667,89.75,0,1,447,63.86,15,1.22,1.189274839
"1576",2334,1,86.6666666666667,9,0,1,1043,149,34,2.86,3.876114019
"1577",2335,1,0,9,0,1,104,14.86,3,0.28,4.998239639
"1578",2336,1,70.6,9,5,1,1260,180,41,3.45,2.98462776
"1579",2337,0,98,45.75,14,4,1440,205.71,47,3.95,2.071846508
"1580",2338,1,0,45.75,0,4,83,11.86,3,0.23,0.271872425
"1581",2339,1,80.7142857142857,3.5,0,4,1161,165.86,38,3.18,9.788639149
"1582",2340,0,79.1,29,2,4,1440,205.71,47,3.95,5.386482333
"1583",2341,1,98,36.5,40,4,1162,166,38,3.18,2.985853222
"1584",2342,0,80.8,24,4,4,1440,205.71,47,3.95,3.292572575
"1585",2343,1,70,1.75,0,7,1161,165.86,38,3.18,5.17309359
"1586",2344,0,82,25.5,1,7,1440,205.71,47,3.95,5.776783593
"1587",2345,0,74.5,39,29,3,1440,205.71,47,3.95,4.007926008
"1588",2346,1,87.5833333333333,33.25,0,3,447,63.86,15,1.22,1.906096016
"1589",2347,0,91.5,56,26,3,1440,205.71,47,3.95,1.388228458
"1590",2348,1,88.2,51,0,3,447,63.86,15,1.22,4.124753342
"1591",2349,1,89.4,15.75,0,3,559,79.86,18,1.53,3.597957699
"1592",2350,0,74,5.5,51,3,1440,205.71,47,3.95,0.797653349
"1593",2351,1,78.2,35,0,3,913,130.43,30,2.5,2.869809759
"1594",2352,0,82,43.5,2,3,1440,205.71,47,3.95,6.01784935
"1595",2353,0,68.5,50.25,82,1,1440,205.71,47,3.95,3.023111957
"1596",2354,1,0,50.25,0,1,83,11.86,3,0.23,36.01569573
"1597",2355,0,83.1,44,4,1,1440,205.71,47,3.95,5.781017747
"1598",2356,1,88.5,31.5,0,1,447,63.86,15,1.22,1.423049851
"1599",2357,1,0,31.5,0,1,99,14.14,3,0.27,10.66311865
"1600",2358,1,0,31.5,0,1,83,11.86,3,0.23,4.412887375
"1601",2359,0,88.4,81,2,1,1440,205.71,47,3.95,2.218379468
"1602",2360,0,78.7,24.5,8,1,1440,205.71,47,3.95,11.04637358
"1603",2361,1,57.4,20,0,2,293,41.86,10,0.8,3.697294464
"1604",2362,0,0,20,0,2,1440,205.71,47,3.95,3.697294464
"1605",2363,0,76.5833333333333,31,44,5,1440,205.71,47,3.95,0.86641996
"1606",2364,1,0,31,0,5,83,11.86,3,0.23,2.629226436
"1607",2365,0,86.7,67.5,13,5,1440,205.71,47,3.95,3.567154925
"1608",2366,0,81.1666666666667,45,14,5,1440,205.71,47,3.95,1.451125309
"1609",2367,0,88.5,36.5,12,5,1440,205.71,47,3.95,3.567154925
"1610",2368,1,69.9166666666667,25.5,0,5,582,83.14,19,1.59,3.196195092
"1611",2369,0,82.9,51.5,5,5,1440,205.71,47,3.95,2.856199766
"1612",2370,0,80.4,6,1,5,1440,205.71,47,3.95,0.318864986
"1613",2371,0,79.7,13,4,5,1440,205.71,47,3.95,5.227879907
"1614",2372,0,82.6,15.5,3,5,1440,205.71,47,3.95,5.942217172
"1615",2373,0,88.1,80.5,1,5,1440,205.71,47,3.95,2.948464111
"1616",2374,1,0,80.5,0,5,142,20.29,5,0.39,2.927215082
"1617",2375,1,82.3571428571429,4.5,0,5,1161,165.86,38,3.18,3.662685224
"1618",2376,0,77.7,5,23,5,1440,205.71,47,3.95,4.500942284
"1619",2377,1,0,5,0,5,447,63.86,15,1.22,2.450468068
"1620",2378,0,85.1,19,18,5,993,141.86,33,2.72,2.450468068
"1621",2379,0,76,21.75,7,2,1440,205.71,47,3.95,2.134674256
"1622",2380,0,85.5,41,111,2,1440,205.71,47,3.95,1.482634374
"1623",2381,1,90.1,6,0,1,1164,166.29,38,3.19,1.094258906
"1624",2382,0,80.1,29,13,1,1440,205.71,47,3.95,5.655496392
"1625",2383,0,90.5,65.5,2,1,1440,205.71,47,3.95,3.561299458
"1626",2384,1,87.0833333333333,87,0,1,811,115.86,27,2.22,1.190472737
"1627",2385,1,80.5,11,34,1,1163,166.14,38,3.19,9.585782077
"1628",2386,0,94.6666666666667,86.75,7,1,1440,205.71,47,3.95,3.914452375
"1629",2387,1,0,21,0,1,468,66.86,15,1.28,4.284415709
"1630",2388,0,83.5,39.5,10,1,1440,205.71,47,3.95,5.621898173
"1631",2389,0,70.5,1.25,24,8,1440,205.71,47,3.95,2.162072755
"1632",2390,1,0,1.25,0,8,447,63.86,15,1.22,8.512008762
"1633",2391,0,79.6,4,31,6,1440,205.71,47,3.95,3.300736756
"1634",2392,0,79.4,5,4,6,1440,205.71,47,3.95,5.305011659
"1635",2393,1,0,5,0,1,447,63.86,15,1.22,2.037109826
"1636",2394,1,86.4375,5,0,1,232,33.14,8,0.64,5.575879553
"1637",2395,1,83.5,5,0,1,447,63.86,15,1.22,8.815481228
"1638",2396,1,83.5,5,0,1,232,33.14,8,0.64,2.164936945
"1639",2397,1,84.7142857142857,5,0,1,631,90.14,21,1.73,5.309014014
"1640",2398,0,0,5,0,1,1440,205.71,47,3.95,5.309014014
"1641",2399,1,90.1666666666667,70.75,0,1,811,115.86,27,2.22,6.20160274
"1642",2400,0,70.5,56.25,40,1,1440,205.71,47,3.95,1.515928025
"1643",2401,0,98.5,25,26,3,1440,205.71,47,3.95,1.361047285
"1644",2402,0,98,86,6,3,1440,205.71,47,3.95,4.851463507
"1645",2403,1,80,53,0,3,1161,165.86,38,3.18,0.477715692
"1646",2404,1,81.3,3.5,8,3,1161,165.86,38,3.18,1.151277046
"1647",2405,0,97.5,27.75,12,3,1440,205.71,47,3.95,4.289214121
"1648",2406,1,69.5833333333333,24.25,0,1,1161,165.86,38,3.18,0.477715692
"1649",2407,0,74.5833333333333,8.5,170,1,1440,205.71,47,3.95,1.361047285
"1650",2408,0,90.1428571428571,67.75,77,1,1440,205.71,47,3.95,1.515928025
